Unnamed: 0,Instrument,CF_DATE,EXPIR_DATE,PUTCALLIND,STRIKE_PRC,CF_CLOSE_x,IMP_VOLT,CF_CLOSE_y,DELTA,VEGA,THETA,GAMMA,DELTA_HEDGE,VEGA_HEDGE,THETA_HEDGE,GAMMA_HEDGE,Price_Change,Price_Change_Abs,Volatility_Change,SHADOW_DELTA_ADJUSTED,Shadow_Delta_Adjusted_Transaction_Value,Shadow_Delta_Adjusted_Daily_Buy_Transaction_Cost,Shadow_Delta_Adjusted_Daily_Sell_Transaction_Cost,Shadow_Delta_Adjusted_Total_Cost/Revenue,Adjusted_Shadow_Delta_Combined_Running_Balance
362,/GDAX150000R0.EX,2020-04-20,2020-06-19,PUT ,15000.0,4686.8,43.64,10675.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.549999999999997,216.0,-1012348.8,0.0,759261.6000000001,-1771610.4000000001,4171425.875
276,/GDAX128500R0.EX,2020-04-21,2020-06-19,PUT ,12850.0,2536.2,27.83,10249.85,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-426.0499999999993,426.0499999999993,-15.810000000000002,130.0,-329706.0,0.0,247279.5,-576985.5,4171425.875
294,/GDAX133000R0.EX,2020-04-21,2020-06-19,PUT ,13300.0,2986.0,30.85,10249.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.020000000000003,153.0,-456858.0,0.0,342643.5,-799501.5,4171425.875
291,/GDAX132500F0.EX,2020-04-21,2020-06-19,CALL,13250.0,0.8,28.61,10249.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.240000000000002,150.0,-120.0,0.0,90.0,-210.0,4171425.875
85,/GDAX81000F0.EX,2020-04-22,2020-06-19,CALL,8100.0,2275.4,54.33,10415.03,1.000000013825429,-3.944206267835558e-06,8.42103445420355,-1.2428307073444802e-12,165.18000228368464,-0.000651503991321,1390.986471145345,-2.052907762391616e-10,165.1800000000003,165.1800000000003,25.72,49.0,-111494.6,0.0,83620.95000000001,-195115.55000000002,4171425.875
89,/GDAX82000F0.EX,2020-04-22,2020-06-19,CALL,8200.0,2180.8,53.31,10415.03,1.0000002632295946,-0.0013743765521212,8.523809562777842,2.7284841053187847e-06,0.0,-0.0,0.0,0.0,0.0,0.0,-1.019999999999996,-111.0,242068.80000000002,181551.6,0.0,60517.20000000001,4231943.075
361,/GDAX150000F0.EX,2020-04-23,2020-06-19,CALL,15000.0,0.2,35.7,10513.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.76000000000022,98.76000000000022,-17.61,224.0,-44.800000000000004,0.0,33.6,-78.4,4231943.075
322,/GDAX140000R0.EX,2020-04-24,2020-06-19,PUT ,14000.0,3686.2,35.87,10336.09,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-177.70000000000073,177.70000000000073,0.1699999999999946,183.0,-674574.6,0.0,505930.94999999995,-1180505.5499999998,4231943.075
341,/GDAX145000F0.EX,2020-04-24,2020-06-19,CALL,14500.0,0.3,33.68,10336.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1899999999999977,208.0,-62.4,0.0,46.8,-109.19999999999999,4231943.075
347,/GDAX146500F0.EX,2020-04-24,2020-06-19,CALL,14650.0,0.2,34.64,10336.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,216.0,-43.2,0.0,32.400000000000006,-75.60000000000001,4231943.075
8,/GDAX41000R0.EX,2020-04-27,2020-06-19,PUT ,4100.0,0.8,95.43,10659.99,1.0000000093496055,1.1074173039848092e-05,4.342122196005676,-4.250688356543431e-14,323.90000302833687,0.0035869246476067,1406.4133792862367,-1.3767979586844154e-11,323.89999999999964,323.89999999999964,60.790000000000006,-4.0,3.2,2.4000000000000004,0.0,0.7999999999999998,4231943.875
6,/GDAX40000R0.EX,2020-04-27,2020-06-19,PUT ,4000.0,0.7,97.84,10659.99,1.0000000125728548,0.0002243680228275,4.2362869425132885,-3.637978807091713e-06,0.0,0.0,0.0,-0.0,0.0,0.0,2.4099999999999966,-333.0,233.1,174.825,0.0,58.275000000000006,4232002.15
12,/GDAX43000R0.EX,2020-04-27,2020-06-19,PUT ,4300.0,1.0,93.82,10659.99,0.9999994450936356,0.0002959468929475,4.553059226626601,-1.8189894035458565e-06,0.0,0.0,0.0,-0.0,0.0,0.0,-4.02000000000001,-318.0,318.0,238.5,0.0,79.5,4232081.65
10,/GDAX42000R0.EX,2020-04-27,2020-06-19,PUT ,4200.0,0.9,94.76,10659.99,0.9999999596402632,0.0001018692728393,4.44768040108454,-1.3642420526593924e-06,0.0,0.0,0.0,-0.0,0.0,0.0,0.9400000000000119,-323.0,290.7,218.02499999999998,0.0,72.67500000000001,4232154.325
224,/GDAX115500R0.EX,2020-04-27,2020-06-19,PUT ,11550.0,1259.8,23.57,10659.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.19,45.0,-56691.0,0.0,42518.25,-99209.25,4232154.325
315,/GDAX138500F0.EX,2020-04-27,2020-06-19,CALL,13850.0,0.4,31.18,10659.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.609999999999999,160.0,-64.0,0.0,48.0,-112.0,4232154.325
287,/GDAX131500F0.EX,2020-04-28,2020-06-19,CALL,13150.0,0.9,28.04,10795.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.63999999999942,135.63999999999942,-3.1400000000000006,118.0,-106.2,0.0,79.65,-185.85000000000002,4232154.325
274,/GDAX128000R0.EX,2020-04-29,2020-06-19,PUT ,12800.0,2486.3,27.51,11107.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.1100000000006,312.1100000000006,-0.5299999999999976,85.0,-211335.50000000003,0.0,158501.62500000003,-369837.12500000006,4232154.325
208,/GDAX111500R0.EX,2020-04-29,2020-06-19,PUT ,11150.0,918.0,25.78,11107.74,0.1360358681267826,23.18697294003869,-297.4568474955504,4.18367562815547e-05,0.0,0.0,-0.0,0.0,0.0,0.0,-1.7300000000000004,2.0,-1836.0,0.0,1377.0,-3213.0,4232154.325
2,/GDAX20000R0.EX,2020-04-30,2020-06-19,PUT ,2000.0,0.1,150.5,10861.64,1.000000001033705,1.6575578006986963e-06,2.1424359486657067,-6.59823245760878e-14,-246.1000002543952,-0.0004079249747519,-527.2534869666312,1.6238250078175232e-11,-246.1000000000004,246.1000000000004,124.72,-689.0,68.9,51.675000000000004,0.0,17.225,4232171.55
335,/GDAX143500F0.EX,2020-04-30,2020-06-19,CALL,14350.0,0.3,32.71,10861.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.78999999999999,174.0,-52.199999999999996,0.0,39.15,-91.35,4232171.55
232,/GDAX117500R0.EX,2020-04-30,2020-06-19,PUT ,11750.0,1448.3,23.35,10861.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.36,44.0,-63725.2,0.0,47793.899999999994,-111519.09999999999,4232171.55
109,/GDAX87000F0.EX,2020-04-30,2020-06-19,CALL,8700.0,1717.3,48.32,10861.64,1.000000002386514,-7.670405466342345e-06,9.319868431568466,-2.7284841053187847e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,24.97,-108.0,185468.4,139101.3,0.0,46367.100000000006,4278538.649999999
228,/GDAX116500R0.EX,2020-04-30,2020-06-19,PUT ,11650.0,1353.2,23.41,10861.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.91,39.0,-52774.8,0.0,39581.100000000006,-92355.90000000001,4278538.649999999
55,/GDAX72000F0.EX,2020-04-30,2020-06-19,CALL,7200.0,3144.1,63.46,10861.64,1.00000025886402,-0.0008630782303953,7.712897631771966,-3.1377567211166024e-05,0.0,-0.0,0.0,-0.0,0.0,0.0,40.05,-183.0,575370.2999999999,431527.725,0.0,143842.57499999995,4422381.225
230,/GDAX117000R0.EX,2020-04-30,2020-06-19,PUT ,11700.0,1400.5,23.35,10861.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.11,42.0,-58821.0,0.0,44115.75,-102936.75,4422381.225
288,/GDAX131500R0.EX,2020-04-30,2020-06-19,PUT ,13150.0,2836.0,29.8,10861.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.449999999999999,114.0,-323304.0,0.0,242478.0,-565782.0,4422381.225
88,/GDAX81500R0.EX,2020-05-04,2020-06-19,PUT ,8150.0,59.4,53.52,10466.8,0.9999999937272428,2.7428277862483585e-06,8.868217761032042,-5.210534807261e-14,-394.8399975232646,-0.0010829781231223,-3501.527100765893,2.057327563298934e-11,-394.84000000000015,394.84000000000015,23.720000000000002,-511.0,30353.399999999998,22765.05,0.0,7588.3499999999985,4429969.574999999
25,/GDAX52000F0.EX,2020-05-04,2020-06-19,CALL,5200.0,5124.0,90.57,10466.8,0.9999999315823516,-0.0005866014817001,5.658002630748683,-8.185452315956354e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,37.04999999999999,-263.0,1347612.0,1010709.0,0.0,336903.0,4766872.574999999
40,/GDAX63000R0.EX,2020-05-04,2020-06-19,PUT ,6300.0,10.0,71.09,10466.8,1.000001146167051,6.448317435570061e-08,6.854727984138549,-1.091393642127514e-05,0.0,0.0,0.0,-0.0,0.0,0.0,-19.47999999999999,-208.0,2080.0,1560.0,0.0,520.0,4767392.574999999
364,/GDAX155000R0.EX,2020-05-04,2020-06-19,PUT ,15500.0,5187.1,47.43,10466.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.660000000000004,252.0,-1307149.2000000002,0.0,980361.9000000001,-2287511.1000000006,4767392.574999999
220,/GDAX114500R0.EX,2020-05-04,2020-06-19,PUT ,11450.0,1168.7,23.86,10466.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.57,49.0,-57266.3,0.0,42949.725000000006,-100216.02500000001,4767392.574999999
38,/GDAX62000R0.EX,2020-05-04,2020-06-19,PUT ,6200.0,9.1,72.07,10466.8,0.9994759983783296,-0.0002812893399095,6.745274083856543,5.24285132996738,0.0,-0.0,0.0,0.0,0.0,0.0,48.209999999999994,-213.0,1938.3,1453.725,0.0,484.57500000000005,4767877.149999999
101,/GDAX85000F0.EX,2020-05-04,2020-06-19,CALL,8500.0,1900.6,50.29,10466.8,0.9999999949286577,1.4896158972987903e-05,9.24890327397884,4.547473508864641e-06,0.0,0.0,0.0,0.0,0.0,0.0,-21.779999999999994,-98.0,186258.8,139694.09999999998,0.0,46564.70000000001,4814441.85
292,/GDAX132500R0.EX,2020-05-05,2020-06-19,PUT ,13250.0,2936.0,30.45,10729.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.65999999999985,262.65999999999985,-19.84,126.0,-369936.0,0.0,277452.0,-647388.0,4814441.85
24,/GDAX49000R0.EX,2020-05-05,2020-06-19,PUT ,4900.0,2.2,86.42,10729.46,1.0000001063872332,0.0002631416009535,5.353210134087931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.97,-291.0,640.2,480.15000000000003,0.0,160.05,4814601.899999999
258,/GDAX124000R0.EX,2020-05-05,2020-06-19,PUT ,12400.0,2087.2,25.13,10729.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.290000000000006,84.0,-175324.8,0.0,131493.59999999998,-306818.39999999997,4814601.899999999
240,/GDAX119500R0.EX,2020-05-05,2020-06-19,PUT ,11950.0,1642.1,23.5,10729.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.629999999999999,61.0,-100168.09999999999,0.0,75126.075,-175294.175,4814601.899999999
284,/GDAX130500R0.EX,2020-05-05,2020-06-19,PUT ,13050.0,2736.1,29.13,10729.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.629999999999999,116.0,-317387.6,0.0,238040.69999999998,-555428.2999999999,4814601.899999999
278,/GDAX129000R0.EX,2020-05-05,2020-06-19,PUT ,12900.0,2586.2,28.14,10729.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9899999999999984,109.0,-281895.8,0.0,211421.84999999998,-493317.64999999997,4814601.899999999
296,/GDAX133500R0.EX,2020-05-06,2020-06-19,PUT ,13350.0,3036.0,31.24,10606.2,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-123.2599999999984,123.2599999999984,3.099999999999998,137.0,-415932.0,0.0,311949.0,-727881.0,4814601.899999999
236,/GDAX118500R0.EX,2020-05-06,2020-06-19,PUT ,11850.0,1544.7,23.36,10606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.879999999999999,62.0,-95771.40000000001,0.0,71828.55,-167599.95,4814601.899999999
304,/GDAX135500R0.EX,2020-05-06,2020-06-19,PUT ,13550.0,3236.0,32.6,10606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.240000000000002,147.0,-475692.0,0.0,356769.0,-832461.0,4814601.899999999
120,/GDAX89500R0.EX,2020-05-06,2020-06-19,PUT ,8950.0,124.9,45.79,10606.2,0.9999999731917342,0.0001848767169576,9.81645295039857,-9.094947017729282e-07,0.0,0.0,0.0,-0.0,0.0,0.0,13.189999999999998,-83.0,10366.7,7775.025000000001,0.0,2591.675,4817193.574999999
299,/GDAX134500F0.EX,2020-05-06,2020-06-19,CALL,13450.0,0.6,29.35,10606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.439999999999998,142.0,-85.2,0.0,63.900000000000006,-149.10000000000002,4817193.574999999
46,/GDAX66000R0.EX,2020-05-06,2020-06-19,PUT ,6600.0,13.6,68.11,10606.2,0.9999999516367096,0.0005780989795312,7.238742231289848,3.637978807091713e-06,0.0,0.0,0.0,0.0,0.0,0.0,38.76,-200.0,2720.0,2040.0,0.0,680.0,4817873.574999999
280,/GDAX129500R0.EX,2020-05-06,2020-06-19,PUT ,12950.0,2636.1,28.43,10606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.68,117.0,-308423.7,0.0,231317.77500000002,-539741.4750000001,4817873.574999999
270,/GDAX127000R0.EX,2020-05-06,2020-06-19,PUT ,12700.0,2386.4,26.85,10606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5799999999999983,105.0,-250572.0,0.0,187929.0,-438501.0,4817873.574999999
204,/GDAX110500R0.EX,2020-05-08,2020-06-19,PUT ,11050.0,843.0,26.53,10904.48,0.2278259012032184,2.2770549727335946e-05,-227.55376205901075,3.1396172675207216e-06,67.95590981089572,0.0067919995726697,-67874.73614696146,0.000936485038556,298.27999999999884,298.27999999999884,-0.3200000000000003,76.0,-64068.0,0.0,48051.0,-112119.0,4817873.574999999
331,/GDAX142500F0.EX,2020-05-08,2020-06-19,CALL,14250.0,0.3,32.82,10904.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.289999999999999,167.0,-50.1,0.0,37.575,-87.67500000000001,4817873.574999999
337,/GDAX144000F0.EX,2020-05-11,2020-06-19,CALL,14400.0,0.3,33.03,10824.99,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-79.48999999999978,79.48999999999978,0.21000000000000085,179.0,-53.699999999999996,0.0,40.275,-93.975,4817873.574999999
329,/GDAX142000F0.EX,2020-05-11,2020-06-19,CALL,14200.0,0.3,32.49,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5399999999999991,169.0,-50.699999999999996,0.0,38.025,-88.725,4817873.574999999
325,/GDAX141000F0.EX,2020-05-11,2020-06-19,CALL,14100.0,0.3,31.81,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6800000000000033,164.0,-49.199999999999996,0.0,36.9,-86.1,4817873.574999999
293,/GDAX133000F0.EX,2020-05-11,2020-06-19,CALL,13300.0,0.7,28.76,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.049999999999997,124.0,-86.8,0.0,65.1,-151.89999999999998,4817873.574999999
309,/GDAX137000F0.EX,2020-05-11,2020-06-19,CALL,13700.0,0.5,30.52,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759999999999998,144.0,-72.0,0.0,54.0,-126.0,4817873.574999999
20,/GDAX47000R0.EX,2020-05-11,2020-06-19,PUT ,4700.0,1.7,88.72,10824.99,0.999999490522896,-6.861696419946384e-05,5.260728022757462,5.4569682106375694e-06,0.0,-0.0,0.0,0.0,0.0,0.0,58.2,-306.0,520.1999999999999,390.15,0.0,130.04999999999995,4818003.624999999
255,/GDAX123500F0.EX,2020-05-11,2020-06-19,CALL,12350.0,2.9,24.38,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.34,76.0,-220.4,0.0,165.3,-385.70000000000005,4818003.624999999
97,/GDAX84000F0.EX,2020-05-11,2020-06-19,CALL,8400.0,1993.4,51.3,10824.99,0.999999655323336,0.0004482350050238,9.403578804454128,-1.8189894035458565e-06,0.0,0.0,0.0,-0.0,0.0,0.0,26.919999999999998,-121.0,241201.40000000002,180901.05000000002,0.0,60300.350000000006,4878303.974999999
271,/GDAX127500F0.EX,2020-05-11,2020-06-19,CALL,12750.0,1.5,26.19,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.109999999999996,96.0,-144.0,0.0,108.0,-252.0,4878303.974999999
275,/GDAX128500F0.EX,2020-05-11,2020-06-19,CALL,12850.0,1.3,26.63,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4399999999999977,101.0,-131.3,0.0,98.47500000000001,-229.77500000000003,4878303.974999999
279,/GDAX129500F0.EX,2020-05-11,2020-06-19,CALL,12950.0,1.1,27.16,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5300000000000011,106.0,-116.60000000000001,0.0,87.45,-204.05,4878303.974999999
283,/GDAX130500F0.EX,2020-05-11,2020-06-19,CALL,13050.0,1.0,27.63,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46999999999999886,111.0,-111.0,0.0,83.25,-194.25,4878303.974999999
277,/GDAX129000F0.EX,2020-05-11,2020-06-19,CALL,12900.0,1.2,26.9,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7300000000000004,104.0,-124.8,0.0,93.6,-218.39999999999998,4878303.974999999
289,/GDAX132000F0.EX,2020-05-11,2020-06-19,CALL,13200.0,0.8,28.21,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3100000000000023,119.0,-95.2,0.0,71.4,-166.60000000000002,4878303.974999999
307,/GDAX136500F0.EX,2020-05-11,2020-06-19,CALL,13650.0,0.5,30.15,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9399999999999977,141.0,-70.5,0.0,52.875,-123.375,4878303.974999999
48,/GDAX67000R0.EX,2020-05-11,2020-06-19,PUT ,6700.0,15.0,67.11,10824.99,0.999999924988515,0.0002296069396834,7.499533776923727,6.366462912410498e-06,0.0,0.0,0.0,0.0,0.0,0.0,36.96,-206.0,3090.0,2317.5,0.0,772.5,4879076.474999999
301,/GDAX135000F0.EX,2020-05-11,2020-06-19,CALL,13500.0,0.6,29.4,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.71,134.0,-80.39999999999999,0.0,60.3,-140.7,4879076.474999999
285,/GDAX131000F0.EX,2020-05-11,2020-06-19,CALL,13100.0,0.9,27.84,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5599999999999987,114.0,-102.60000000000001,0.0,76.95,-179.55,4879076.474999999
200,/GDAX109500R0.EX,2020-05-12,2020-06-19,PUT ,10950.0,772.3,27.28,10819.5,0.0399312276155642,0.0298133685411231,-232.60952057126383,2.6653912533963507e-06,-0.2192224396094388,-0.1636753932907595,1277.0262679361877,-1.4632997981145384e-05,-5.489999999999782,5.489999999999782,-0.5599999999999987,6.0,-4633.799999999999,0.0,3475.3499999999995,-8109.149999999999,4879076.474999999
18,/GDAX46000R0.EX,2020-05-12,2020-06-19,PUT ,4600.0,1.5,90.13,10819.5,0.9999993790188456,-0.0006011554887663,5.169454368218567,1.3642420526593924e-06,0.0,-0.0,0.0,0.0,0.0,0.0,62.849999999999994,-311.0,466.5,349.875,0.0,116.625,4879193.099999999
263,/GDAX125500F0.EX,2020-05-12,2020-06-19,CALL,12550.0,2.0,25.2,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.92999999999999,87.0,-174.0,0.0,130.5,-304.5,4879193.099999999
354,/GDAX148000R0.EX,2020-05-12,2020-06-19,PUT ,14800.0,4486.6,42.13,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.930000000000003,199.0,-892833.4,0.0,669625.05,-1562458.4500000002,4879193.099999999
265,/GDAX126000F0.EX,2020-05-12,2020-06-19,CALL,12600.0,1.9,25.45,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.680000000000003,89.0,-169.1,0.0,126.82499999999999,-295.92499999999995,4879193.099999999
247,/GDAX121500F0.EX,2020-05-12,2020-06-19,CALL,12150.0,4.6,23.72,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7300000000000004,67.0,-308.2,0.0,231.14999999999998,-539.3499999999999,4879193.099999999
267,/GDAX126500F0.EX,2020-05-12,2020-06-19,CALL,12650.0,1.7,25.67,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000000000028,92.0,-156.4,0.0,117.30000000000001,-273.70000000000005,4879193.099999999
133,/GDAX93000F0.EX,2020-05-12,2020-06-19,CALL,9300.0,1189.3,42.6,10819.5,0.9999993737437762,0.0020546229279716,10.454240541976787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,-76.0,90386.8,67790.1,0.0,22596.699999999997,4901789.799999999
159,/GDAX99500F0.EX,2020-05-13,2020-06-19,CALL,9950.0,677.5,36.4,10542.66,0.999937948178238,-1.3149345911244888e-06,11.179086190425323,-2.806050796524616e-07,-276.82282157366353,0.0003640264922069,-3094.8182209573483,7.768271025098749e-05,-276.84000000000015,276.84000000000015,-6.200000000000003,-306.0,207315.0,155486.25,0.0,51828.75,4953618.549999999
144,/GDAX95500R0.EX,2020-05-13,2020-06-19,PUT ,9550.0,215.3,40.16,10542.66,0.999998567840521,-0.000358789020538,10.779012913056704,9.094947017729282e-07,0.0,-0.0,0.0,0.0,0.0,0.0,3.759999999999998,-50.0,10765.0,8073.75,0.0,2691.25,4956309.799999999
125,/GDAX91000F0.EX,2020-05-13,2020-06-19,CALL,9100.0,1361.0,44.49,10542.66,0.9999990560572768,0.0002532141479605,10.267962509194376,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.330000000000005,-72.0,97992.0,73494.0,0.0,24498.0,4980807.799999999
318,/GDAX139000R0.EX,2020-05-13,2020-06-19,PUT ,13900.0,3586.1,35.16,10542.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.330000000000005,168.0,-602464.7999999999,0.0,451848.6,-1054313.4,4980807.799999999
298,/GDAX134000R0.EX,2020-05-13,2020-06-19,PUT ,13400.0,3086.0,31.46,10542.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6999999999999957,143.0,-441298.0,0.0,330973.5,-772271.5,4980807.799999999
