Unnamed: 0,Instrument,CF_DATE,EXPIR_DATE,PUTCALLIND,STRIKE_PRC,CF_CLOSE_x,IMP_VOLT,T,CF_CLOSE_y
175,/GDAX103500F0.EX,2020-05-14,2020-06-19,CALL,10350.0,414.5,32.57,0.0985626283367556,10337.02
64,/GDAX75500R0.EX,2020-05-14,2020-06-19,PUT ,7550.0,34.4,59.39,0.0985626283367556,10337.02
4,/GDAX36000R0.EX,2020-05-14,2020-06-19,PUT ,3600.0,0.4,102.66,0.0985626283367556,10337.02
235,/GDAX118500F0.EX,2020-05-14,2020-06-19,CALL,11850.0,10.5,23.23,0.0985626283367556,10337.02
68,/GDAX76500R0.EX,2020-05-14,2020-06-19,PUT ,7650.0,37.8,58.44,0.0985626283367556,10337.02
92,/GDAX82500R0.EX,2020-05-15,2020-06-19,PUT ,8250.0,65.1,52.55,0.0958247775496235,10465.17
94,/GDAX83000R0.EX,2020-05-15,2020-06-19,PUT ,8300.0,68.2,52.07,0.0958247775496235,10465.17
107,/GDAX86500F0.EX,2020-05-15,2020-06-19,CALL,8650.0,1762.8,48.81,0.0958247775496235,10465.17
7,/GDAX41000F0.EX,2020-05-15,2020-06-19,CALL,4100.0,6222.5,115.42,0.0958247775496235,10465.17
91,/GDAX82500F0.EX,2020-05-15,2020-06-19,CALL,8250.0,2133.7,52.81,0.0958247775496235,10465.17
90,/GDAX82000R0.EX,2020-05-15,2020-06-19,PUT ,8200.0,62.2,53.05,0.0958247775496235,10465.17
100,/GDAX84500R0.EX,2020-05-15,2020-06-19,PUT ,8450.0,78.5,50.59,0.0958247775496235,10465.17
106,/GDAX86000R0.EX,2020-05-15,2020-06-19,PUT ,8600.0,90.3,49.13,0.0958247775496235,10465.17
21,/GDAX48000F0.EX,2020-05-15,2020-06-19,CALL,4800.0,5523.2,98.39,0.0958247775496235,10465.17
9,/GDAX42000F0.EX,2020-05-15,2020-06-19,CALL,4200.0,6122.6,112.74,0.0958247775496235,10465.17
11,/GDAX43000F0.EX,2020-05-15,2020-06-19,CALL,4300.0,6022.6,110.11,0.0958247775496235,10465.17
104,/GDAX85500R0.EX,2020-05-15,2020-06-19,PUT ,8550.0,86.1,49.62,0.0958247775496235,10465.17
16,/GDAX45000R0.EX,2020-05-15,2020-06-19,PUT ,4500.0,1.3,90.41,0.0958247775496235,10465.17
103,/GDAX85500F0.EX,2020-05-15,2020-06-19,CALL,8550.0,1854.5,49.81,0.0958247775496235,10465.17
17,/GDAX46000F0.EX,2020-05-15,2020-06-19,CALL,4600.0,5722.9,102.89,0.0958247775496235,10465.17
102,/GDAX85000R0.EX,2020-05-15,2020-06-19,PUT ,8500.0,82.2,50.1,0.0958247775496235,10465.17
98,/GDAX84000R0.EX,2020-05-15,2020-06-19,PUT ,8400.0,74.9,51.08,0.0958247775496235,10465.17
23,/GDAX49000F0.EX,2020-05-15,2020-06-19,CALL,4900.0,5423.3,96.34,0.0958247775496235,10465.17
99,/GDAX84500F0.EX,2020-05-15,2020-06-19,CALL,8450.0,1946.9,50.81,0.0958247775496235,10465.17
19,/GDAX47000F0.EX,2020-05-15,2020-06-19,CALL,4700.0,5623.0,100.78,0.0958247775496235,10465.17
31,/GDAX58000F0.EX,2020-05-15,2020-06-19,CALL,5800.0,4526.4,80.47,0.0958247775496235,10465.17
66,/GDAX76000R0.EX,2020-05-15,2020-06-19,PUT ,7600.0,36.1,58.93,0.0958247775496235,10465.17
36,/GDAX61000R0.EX,2020-05-15,2020-06-19,PUT ,6100.0,8.2,73.1,0.0958247775496235,10465.17
35,/GDAX61000F0.EX,2020-05-15,2020-06-19,CALL,6100.0,4228.4,76.23,0.0958247775496235,10465.17
51,/GDAX69000F0.EX,2020-05-15,2020-06-19,CALL,6900.0,3438.0,66.49,0.0958247775496235,10465.17
50,/GDAX68000R0.EX,2020-05-15,2020-06-19,PUT ,6800.0,16.6,66.2,0.0958247775496235,10465.17
53,/GDAX70000F0.EX,2020-05-15,2020-06-19,CALL,7000.0,3339.8,65.46,0.0958247775496235,10465.17
72,/GDAX77500R0.EX,2020-05-15,2020-06-19,PUT ,7750.0,41.4,57.46,0.0958247775496235,10465.17
52,/GDAX69000R0.EX,2020-05-15,2020-06-19,PUT ,6900.0,18.4,65.28,0.0958247775496235,10465.17
54,/GDAX70000R0.EX,2020-05-15,2020-06-19,PUT ,7000.0,20.3,64.4,0.0958247775496235,10465.17
71,/GDAX77500F0.EX,2020-05-15,2020-06-19,CALL,7750.0,2610.3,57.93,0.0958247775496235,10465.17
57,/GDAX73000F0.EX,2020-05-15,2020-06-19,CALL,7300.0,3046.5,62.52,0.0958247775496235,10465.17
70,/GDAX77000R0.EX,2020-05-15,2020-06-19,PUT ,7700.0,39.5,57.96,0.0958247775496235,10465.17
372,/GDAX175000R0.EX,2020-05-15,2020-06-19,PUT ,17500.0,7188.6,61.89,0.0958247775496235,10465.17
108,/GDAX86500R0.EX,2020-05-15,2020-06-19,PUT ,8650.0,94.6,48.65,0.0958247775496235,10465.17
58,/GDAX73000R0.EX,2020-05-15,2020-06-19,PUT ,7300.0,27.2,61.71,0.0958247775496235,10465.17
61,/GDAX75000F0.EX,2020-05-15,2020-06-19,CALL,7500.0,2852.0,60.5,0.0958247775496235,10465.17
63,/GDAX75500F0.EX,2020-05-15,2020-06-19,CALL,7550.0,2803.6,60.0,0.0958247775496235,10465.17
69,/GDAX77000F0.EX,2020-05-15,2020-06-19,CALL,7700.0,2658.5,58.44,0.0958247775496235,10465.17
62,/GDAX75000R0.EX,2020-05-15,2020-06-19,PUT ,7500.0,32.9,59.88,0.0958247775496235,10465.17
370,/GDAX170000R0.EX,2020-05-15,2020-06-19,PUT ,17000.0,6688.2,58.55,0.0958247775496235,10465.17
376,/GDAX185000R0.EX,2020-05-15,2020-06-19,PUT ,18500.0,8189.4,68.53,0.0958247775496235,10465.17
74,/GDAX78000R0.EX,2020-05-15,2020-06-19,PUT ,7800.0,43.3,56.97,0.0958247775496235,10465.17
75,/GDAX78500F0.EX,2020-05-15,2020-06-19,CALL,7850.0,2514.2,56.9,0.0958247775496235,10465.17
76,/GDAX78500R0.EX,2020-05-15,2020-06-19,PUT ,7850.0,45.3,56.46,0.0958247775496235,10465.17
32,/GDAX58000R0.EX,2020-05-15,2020-06-19,PUT ,5800.0,6.0,76.2,0.0958247775496235,10465.17
37,/GDAX62000F0.EX,2020-05-15,2020-06-19,CALL,6200.0,4129.2,74.85,0.0958247775496235,10465.17
87,/GDAX81500F0.EX,2020-05-15,2020-06-19,CALL,8150.0,2228.1,53.82,0.0958247775496235,10465.17
34,/GDAX60000R0.EX,2020-05-15,2020-06-19,PUT ,6000.0,7.4,74.23,0.0958247775496235,10465.17
39,/GDAX63000F0.EX,2020-05-15,2020-06-19,CALL,6300.0,4030.1,73.55,0.0958247775496235,10465.17
67,/GDAX76500F0.EX,2020-05-15,2020-06-19,CALL,7650.0,2706.8,58.97,0.0958247775496235,10465.17
83,/GDAX80500F0.EX,2020-05-15,2020-06-19,CALL,8050.0,2323.0,54.84,0.0958247775496235,10465.17
368,/GDAX165000R0.EX,2020-05-15,2020-06-19,PUT ,16500.0,6187.8,54.88,0.0958247775496235,10465.17
33,/GDAX60000F0.EX,2020-05-15,2020-06-19,CALL,6000.0,4327.7,77.58,0.0958247775496235,10465.17
82,/GDAX80000R0.EX,2020-05-15,2020-06-19,PUT ,8000.0,51.8,55.01,0.0958247775496235,10465.17
81,/GDAX80000F0.EX,2020-05-15,2020-06-19,CALL,8000.0,2370.6,55.36,0.0958247775496235,10465.17
80,/GDAX79500R0.EX,2020-05-15,2020-06-19,PUT ,7950.0,49.6,55.5,0.0958247775496235,10465.17
79,/GDAX79500F0.EX,2020-05-15,2020-06-19,CALL,7950.0,2418.4,55.86,0.0958247775496235,10465.17
45,/GDAX66000F0.EX,2020-05-15,2020-06-19,CALL,6600.0,3733.4,69.89,0.0958247775496235,10465.17
78,/GDAX79000R0.EX,2020-05-15,2020-06-19,PUT ,7900.0,47.4,55.99,0.0958247775496235,10465.17
77,/GDAX79000F0.EX,2020-05-15,2020-06-19,CALL,7900.0,2466.2,56.39,0.0958247775496235,10465.17
44,/GDAX65000R0.EX,2020-05-15,2020-06-19,PUT ,6500.0,12.3,69.12,0.0958247775496235,10465.17
47,/GDAX67000F0.EX,2020-05-15,2020-06-19,CALL,6700.0,3634.8,68.69,0.0958247775496235,10465.17
43,/GDAX65000F0.EX,2020-05-15,2020-06-19,CALL,6500.0,3832.2,71.03,0.0958247775496235,10465.17
233,/GDAX118000F0.EX,2020-05-15,2020-06-19,CALL,11800.0,12.2,23.22,0.0958247775496235,10465.17
328,/GDAX141500R0.EX,2020-05-15,2020-06-19,PUT ,14150.0,3836.2,37.13,0.0958247775496235,10465.17
111,/GDAX87500F0.EX,2020-05-15,2020-06-19,CALL,8750.0,1672.0,47.83,0.0958247775496235,10465.17
205,/GDAX111000F0.EX,2020-05-15,2020-06-19,CALL,11100.0,96.4,26.14,0.0958247775496235,10465.17
266,/GDAX126000R0.EX,2020-05-15,2020-06-19,PUT ,12600.0,2286.6,26.25,0.0958247775496235,10465.17
273,/GDAX128000F0.EX,2020-05-15,2020-06-19,CALL,12800.0,1.4,26.34,0.0958247775496235,10465.17
203,/GDAX110500F0.EX,2020-05-15,2020-06-19,CALL,11050.0,109.4,26.5,0.0958247775496235,10465.17
201,/GDAX110000F0.EX,2020-05-15,2020-06-19,CALL,11000.0,123.6,26.89,0.0958247775496235,10465.17
202,/GDAX110000R0.EX,2020-05-15,2020-06-19,PUT ,11000.0,807.1,26.89,0.0958247775496235,10465.17
199,/GDAX109500F0.EX,2020-05-15,2020-06-19,CALL,10950.0,138.9,27.27,0.0958247775496235,10465.17
281,/GDAX130000F0.EX,2020-05-15,2020-06-19,CALL,13000.0,1.0,27.4,0.0958247775496235,10465.17
197,/GDAX109000F0.EX,2020-05-15,2020-06-19,CALL,10900.0,155.3,27.65,0.0958247775496235,10465.17
195,/GDAX108500F0.EX,2020-05-15,2020-06-19,CALL,10850.0,172.9,28.05,0.0958247775496235,10465.17
194,/GDAX108000R0.EX,2020-05-15,2020-06-19,PUT ,10800.0,675.0,28.44,0.0958247775496235,10465.17
193,/GDAX108000F0.EX,2020-05-15,2020-06-19,CALL,10800.0,191.6,28.44,0.0958247775496235,10465.17
264,/GDAX125500R0.EX,2020-05-15,2020-06-19,PUT ,12550.0,2236.7,25.97,0.0958247775496235,10465.17
282,/GDAX130000R0.EX,2020-05-15,2020-06-19,PUT ,13000.0,2686.1,28.71,0.0958247775496235,10465.17
192,/GDAX107500R0.EX,2020-05-15,2020-06-19,PUT ,10750.0,645.1,28.87,0.0958247775496235,10465.17
190,/GDAX107000R0.EX,2020-05-15,2020-06-19,PUT ,10700.0,616.3,29.29,0.0958247775496235,10465.17
189,/GDAX107000F0.EX,2020-05-15,2020-06-19,CALL,10700.0,233.0,29.29,0.0958247775496235,10465.17
286,/GDAX131000R0.EX,2020-05-15,2020-06-19,PUT ,13100.0,2786.0,29.4,0.0958247775496235,10465.17
188,/GDAX106500R0.EX,2020-05-15,2020-06-19,PUT ,10650.0,588.9,29.73,0.0958247775496235,10465.17
187,/GDAX106500F0.EX,2020-05-15,2020-06-19,CALL,10650.0,255.7,29.74,0.0958247775496235,10465.17
305,/GDAX136000F0.EX,2020-05-15,2020-06-19,CALL,13600.0,0.5,30.16,0.0958247775496235,10465.17
185,/GDAX106000F0.EX,2020-05-15,2020-06-19,CALL,10600.0,279.4,30.19,0.0958247775496235,10465.17
186,/GDAX106000R0.EX,2020-05-15,2020-06-19,PUT ,10600.0,562.6,30.19,0.0958247775496235,10465.17
290,/GDAX132000R0.EX,2020-05-15,2020-06-19,PUT ,13200.0,2886.0,30.21,0.0958247775496235,10465.17
184,/GDAX105500R0.EX,2020-05-15,2020-06-19,PUT ,10550.0,537.6,30.67,0.0958247775496235,10465.17
183,/GDAX105500F0.EX,2020-05-15,2020-06-19,CALL,10550.0,304.4,30.68,0.0958247775496235,10465.17
191,/GDAX107500F0.EX,2020-05-15,2020-06-19,CALL,10750.0,211.8,28.86,0.0958247775496235,10465.17
313,/GDAX138000F0.EX,2020-05-15,2020-06-19,CALL,13800.0,0.4,30.82,0.0958247775496235,10465.17
207,/GDAX111500F0.EX,2020-05-15,2020-06-19,CALL,11150.0,84.4,25.77,0.0958247775496235,10465.17
210,/GDAX112000R0.EX,2020-05-15,2020-06-19,PUT ,11200.0,957.0,25.4,0.0958247775496235,10465.17
231,/GDAX117500F0.EX,2020-05-15,2020-06-19,CALL,11750.0,14.2,23.23,0.0958247775496235,10465.17
229,/GDAX117000F0.EX,2020-05-15,2020-06-19,CALL,11700.0,16.5,23.26,0.0958247775496235,10465.17
239,/GDAX119500F0.EX,2020-05-15,2020-06-19,CALL,11950.0,7.9,23.32,0.0958247775496235,10465.17
241,/GDAX120000F0.EX,2020-05-15,2020-06-19,CALL,12000.0,6.8,23.4,0.0958247775496235,10465.17
225,/GDAX116000F0.EX,2020-05-15,2020-06-19,CALL,11600.0,22.2,23.41,0.0958247775496235,10465.17
238,/GDAX119000R0.EX,2020-05-15,2020-06-19,PUT ,11900.0,1593.3,23.42,0.0958247775496235,10465.17
226,/GDAX116000R0.EX,2020-05-15,2020-06-19,PUT ,11600.0,1306.2,23.46,0.0958247775496235,10465.17
223,/GDAX115500F0.EX,2020-05-15,2020-06-19,CALL,11550.0,25.8,23.51,0.0958247775496235,10465.17
245,/GDAX121000F0.EX,2020-05-15,2020-06-19,CALL,12100.0,5.2,23.56,0.0958247775496235,10465.17
242,/GDAX120000R0.EX,2020-05-15,2020-06-19,PUT ,12000.0,1691.1,23.59,0.0958247775496235,10465.17
221,/GDAX115000F0.EX,2020-05-15,2020-06-19,CALL,11500.0,30.0,23.65,0.0958247775496235,10465.17
222,/GDAX115000R0.EX,2020-05-15,2020-06-19,PUT ,11500.0,1213.9,23.7,0.0958247775496235,10465.17
262,/GDAX125000R0.EX,2020-05-15,2020-06-19,PUT ,12500.0,2186.9,25.68,0.0958247775496235,10465.17
244,/GDAX120500R0.EX,2020-05-15,2020-06-19,PUT ,12050.0,1740.3,23.71,0.0958247775496235,10465.17
251,/GDAX122500F0.EX,2020-05-15,2020-06-19,CALL,12250.0,3.6,24.02,0.0958247775496235,10465.17
217,/GDAX114000F0.EX,2020-05-15,2020-06-19,CALL,11400.0,40.5,24.06,0.0958247775496235,10465.17
215,/GDAX113500F0.EX,2020-05-15,2020-06-19,CALL,11350.0,47.1,24.34,0.0958247775496235,10465.17
216,/GDAX113500R0.EX,2020-05-15,2020-06-19,PUT ,11350.0,1080.9,24.39,0.0958247775496235,10465.17
257,/GDAX124000F0.EX,2020-05-15,2020-06-19,CALL,12400.0,2.6,24.54,0.0958247775496235,10465.17
254,/GDAX123000R0.EX,2020-05-15,2020-06-19,PUT ,12300.0,1987.7,24.64,0.0958247775496235,10465.17
213,/GDAX113000F0.EX,2020-05-15,2020-06-19,CALL,11300.0,54.7,24.67,0.0958247775496235,10465.17
214,/GDAX113000R0.EX,2020-05-15,2020-06-19,PUT ,11300.0,1038.5,24.69,0.0958247775496235,10465.17
261,/GDAX125000F0.EX,2020-05-15,2020-06-19,CALL,12500.0,2.2,24.94,0.0958247775496235,10465.17
211,/GDAX112500F0.EX,2020-05-15,2020-06-19,CALL,11250.0,63.5,25.01,0.0958247775496235,10465.17
212,/GDAX112500R0.EX,2020-05-15,2020-06-19,PUT ,11250.0,997.2,25.03,0.0958247775496235,10465.17
209,/GDAX112000F0.EX,2020-05-15,2020-06-19,CALL,11200.0,73.4,25.39,0.0958247775496235,10465.17
219,/GDAX114500F0.EX,2020-05-15,2020-06-19,CALL,11450.0,34.8,23.83,0.0958247775496235,10465.17
110,/GDAX87000R0.EX,2020-05-15,2020-06-19,PUT ,8700.0,99.1,48.16,0.0958247775496235,10465.17
182,/GDAX105000R0.EX,2020-05-15,2020-06-19,PUT ,10500.0,513.6,31.14,0.0958247775496235,10465.17
180,/GDAX104500R0.EX,2020-05-15,2020-06-19,PUT ,10450.0,490.6,31.61,0.0958247775496235,10465.17
146,/GDAX96000R0.EX,2020-05-15,2020-06-19,PUT ,9600.0,225.3,39.69,0.0958247775496235,10465.17
344,/GDAX145500R0.EX,2020-05-15,2020-06-19,PUT ,14550.0,4236.5,40.05,0.0958247775496235,10465.17
142,/GDAX95000R0.EX,2020-05-15,2020-06-19,PUT ,9500.0,205.7,40.63,0.0958247775496235,10465.17
141,/GDAX95000F0.EX,2020-05-15,2020-06-19,CALL,9500.0,1023.3,40.69,0.0958247775496235,10465.17
139,/GDAX94500F0.EX,2020-05-15,2020-06-19,CALL,9450.0,1064.2,41.18,0.0958247775496235,10465.17
350,/GDAX147000R0.EX,2020-05-15,2020-06-19,PUT ,14700.0,4386.6,41.25,0.0958247775496235,10465.17
138,/GDAX94000R0.EX,2020-05-15,2020-06-19,PUT ,9400.0,187.8,41.58,0.0958247775496235,10465.17
352,/GDAX147500R0.EX,2020-05-15,2020-06-19,PUT ,14750.0,4436.6,41.58,0.0958247775496235,10465.17
137,/GDAX94000F0.EX,2020-05-15,2020-06-19,CALL,9400.0,1105.5,41.65,0.0958247775496235,10465.17
136,/GDAX93500R0.EX,2020-05-15,2020-06-19,PUT ,9350.0,179.5,42.06,0.0958247775496235,10465.17
356,/GDAX148500R0.EX,2020-05-15,2020-06-19,PUT ,14850.0,4536.7,42.45,0.0958247775496235,10465.17
134,/GDAX93000R0.EX,2020-05-15,2020-06-19,PUT ,9300.0,171.5,42.53,0.0958247775496235,10465.17
340,/GDAX144500R0.EX,2020-05-15,2020-06-19,PUT ,14450.0,4136.4,39.38,0.0958247775496235,10465.17
132,/GDAX92500R0.EX,2020-05-15,2020-06-19,PUT ,9250.0,163.9,43.0,0.0958247775496235,10465.17
130,/GDAX92000R0.EX,2020-05-15,2020-06-19,PUT ,9200.0,156.6,43.45,0.0958247775496235,10465.17
128,/GDAX91500R0.EX,2020-05-15,2020-06-19,PUT ,9150.0,149.7,43.92,0.0958247775496235,10465.17
127,/GDAX91500F0.EX,2020-05-15,2020-06-19,CALL,9150.0,1317.6,44.02,0.0958247775496235,10465.17
126,/GDAX91000R0.EX,2020-05-15,2020-06-19,PUT ,9100.0,143.1,44.39,0.0958247775496235,10465.17
124,/GDAX90500R0.EX,2020-05-15,2020-06-19,PUT ,9050.0,136.7,44.85,0.0958247775496235,10465.17
122,/GDAX90000R0.EX,2020-05-15,2020-06-19,PUT ,9000.0,130.7,45.32,0.0958247775496235,10465.17
121,/GDAX90000F0.EX,2020-05-15,2020-06-19,CALL,9000.0,1448.7,45.42,0.0958247775496235,10465.17
118,/GDAX89000R0.EX,2020-05-15,2020-06-19,PUT ,8900.0,119.3,46.25,0.0958247775496235,10465.17
117,/GDAX89000F0.EX,2020-05-15,2020-06-19,CALL,8900.0,1537.4,46.39,0.0958247775496235,10465.17
116,/GDAX88500R0.EX,2020-05-15,2020-06-19,PUT ,8850.0,113.9,46.73,0.0958247775496235,10465.17
114,/GDAX88000R0.EX,2020-05-15,2020-06-19,PUT ,8800.0,108.8,47.21,0.0958247775496235,10465.17
112,/GDAX87500R0.EX,2020-05-15,2020-06-19,PUT ,8750.0,103.8,47.69,0.0958247775496235,10465.17
360,/GDAX149500R0.EX,2020-05-15,2020-06-19,PUT ,14950.0,4636.7,43.32,0.0958247775496235,10465.17
181,/GDAX105000F0.EX,2020-05-15,2020-06-19,CALL,10500.0,330.5,31.16,0.0958247775496235,10465.17
148,/GDAX96500R0.EX,2020-05-15,2020-06-19,PUT ,9650.0,235.7,39.22,0.0958247775496235,10465.17
336,/GDAX143500R0.EX,2020-05-15,2020-06-19,PUT ,14350.0,4036.4,38.49,0.0958247775496235,10465.17
179,/GDAX104500F0.EX,2020-05-15,2020-06-19,CALL,10450.0,357.4,31.62,0.0958247775496235,10465.17
321,/GDAX140000F0.EX,2020-05-15,2020-06-19,CALL,14000.0,0.4,31.73,0.0958247775496235,10465.17
178,/GDAX104000R0.EX,2020-05-15,2020-06-19,PUT ,10400.0,468.6,32.09,0.0958247775496235,10465.17
177,/GDAX104000F0.EX,2020-05-15,2020-06-19,CALL,10400.0,385.5,32.11,0.0958247775496235,10465.17
176,/GDAX103500R0.EX,2020-05-15,2020-06-19,PUT ,10350.0,447.6,32.56,0.0958247775496235,10465.17
174,/GDAX103000R0.EX,2020-05-15,2020-06-19,PUT ,10300.0,427.5,33.04,0.0958247775496235,10465.17
173,/GDAX103000F0.EX,2020-05-15,2020-06-19,CALL,10300.0,444.5,33.06,0.0958247775496235,10465.17
333,/GDAX143000F0.EX,2020-05-15,2020-06-19,CALL,14300.0,0.3,33.16,0.0958247775496235,10465.17
172,/GDAX102500R0.EX,2020-05-15,2020-06-19,PUT ,10250.0,408.3,33.52,0.0958247775496235,10465.17
171,/GDAX102500F0.EX,2020-05-15,2020-06-19,CALL,10250.0,475.4,33.53,0.0958247775496235,10465.17
170,/GDAX102000R0.EX,2020-05-15,2020-06-19,PUT ,10200.0,390.0,33.99,0.0958247775496235,10465.17
169,/GDAX102000F0.EX,2020-05-15,2020-06-19,CALL,10200.0,507.2,34.02,0.0958247775496235,10465.17
150,/GDAX97000R0.EX,2020-05-15,2020-06-19,PUT ,9700.0,246.7,38.74,0.0958247775496235,10465.17
166,/GDAX101000R0.EX,2020-05-15,2020-06-19,PUT ,10100.0,355.9,34.94,0.0958247775496235,10465.17
164,/GDAX100500R0.EX,2020-05-15,2020-06-19,PUT ,10050.0,340.1,35.42,0.0958247775496235,10465.17
162,/GDAX100000R0.EX,2020-05-15,2020-06-19,PUT ,10000.0,324.7,35.89,0.0958247775496235,10465.17
161,/GDAX100000F0.EX,2020-05-15,2020-06-19,CALL,10000.0,642.0,35.92,0.0958247775496235,10465.17
324,/GDAX140500R0.EX,2020-05-15,2020-06-19,PUT ,14050.0,3736.2,36.22,0.0958247775496235,10465.17
160,/GDAX99500R0.EX,2020-05-15,2020-06-19,PUT ,9950.0,310.1,36.37,0.0958247775496235,10465.17
158,/GDAX99000R0.EX,2020-05-15,2020-06-19,PUT ,9900.0,296.3,36.84,0.0958247775496235,10465.17
157,/GDAX99000F0.EX,2020-05-15,2020-06-19,CALL,9900.0,713.7,36.87,0.0958247775496235,10465.17
156,/GDAX98500R0.EX,2020-05-15,2020-06-19,PUT ,9850.0,283.1,37.31,0.0958247775496235,10465.17
330,/GDAX142000R0.EX,2020-05-15,2020-06-19,PUT ,14200.0,3886.3,37.47,0.0958247775496235,10465.17
154,/GDAX98000R0.EX,2020-05-15,2020-06-19,PUT ,9800.0,270.3,37.79,0.0958247775496235,10465.17
152,/GDAX97500R0.EX,2020-05-15,2020-06-19,PUT ,9750.0,258.4,38.26,0.0958247775496235,10465.17
151,/GDAX97500F0.EX,2020-05-15,2020-06-19,CALL,9750.0,825.8,38.3,0.0958247775496235,10465.17
165,/GDAX101000F0.EX,2020-05-15,2020-06-19,CALL,10100.0,573.1,34.97,0.0958247775496235,10465.17
1,/GDAX20000F0.EX,2020-05-15,2020-06-19,CALL,2000.0,8323.3,203.25,0.0958247775496235,10465.17
